dashboard_row_number,plant_id,plant_scientific_name,plant_common_name,insect_scientific_name,insect_common_name,insect_group,insect_order,insect_family,interaction_category,interaction_raw_term,plant_part,life_stage,use_label,evidence_grade,scope,source_layer,citation_text,source_urls_parsed,doi_parsed,uuid_or_record_id_parsed,first_url,verification_bucket,citation_status,github_action
44249,CAND3769,Quercus stellata,,Andricus texanus,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/138779307 | https://www.inaturalist.org/observations/190016907,https://www.inaturalist.org/observations/138779307 | https://www.inaturalist.org/observations/190016907,,,https://www.inaturalist.org/observations/138779307,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44250,CAND3769,Quercus stellata,,Andricus texanus,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/146002604,https://www.inaturalist.org/observations/146002604,,,https://www.inaturalist.org/observations/146002604,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44251,CAND3769,Quercus stellata,,Disholcaspis pruniformis,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/150633711,https://www.inaturalist.org/observations/150633711,,,https://www.inaturalist.org/observations/150633711,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44253,CAND3769,Quercus stellata,,Disholcaspis spongiosa,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/91361119,https://www.inaturalist.org/observations/91361119,,,https://www.inaturalist.org/observations/91361119,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44255,CAND3769,Quercus stellata,,Druon pattoni,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/129095519 | https://www.inaturalist.org/observations/139401905 | https://www.inaturalist.org/observations/146445034 | https://www.inaturalist.org/observations/186568660,https://www.inaturalist.org/observations/129095519 | https://www.inaturalist.org/observations/139401905 | https://www.inaturalist.org/observations/146445034 | https://www.inaturalist.org/observations/186568660,,,https://www.inaturalist.org/observations/129095519,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44256,CAND3769,Quercus stellata,,Neuroterus,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/117200149 | https://www.inaturalist.org/observations/119483616 | https://www.inaturalist.org/observations/121644127 | https://www.inaturalist.org/observations/128918672 | https://www.inaturalist.org/observations/27469590,https://www.inaturalist.org/observations/117200149 | https://www.inaturalist.org/observations/119483616 | https://www.inaturalist.org/observations/121644127 | https://www.inaturalist.org/observations/128918672 | https://www.inaturalist.org/observations/27469590,,,https://www.inaturalist.org/observations/117200149,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44258,CAND3769,Quercus stellata,,Neuroterus quercusirregularis,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/150516368 | https://www.inaturalist.org/observations/150615127 | https://www.inaturalist.org/observations/150678995 | https://www.inaturalist.org/observations/150678997 | https://www.inaturalist.org/observations/150797380,https://www.inaturalist.org/observations/150516368 | https://www.inaturalist.org/observations/150615127 | https://www.inaturalist.org/observations/150678995 | https://www.inaturalist.org/observations/150678997 | https://www.inaturalist.org/observations/150797380,,,https://www.inaturalist.org/observations/150516368,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44259,CAND3769,Quercus stellata,,Neuroterus saltatorius,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/173361944,https://www.inaturalist.org/observations/173361944,,,https://www.inaturalist.org/observations/173361944,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44260,CAND3769,Quercus stellata,,Neuroterus tantulus,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/151548788 | https://www.inaturalist.org/observations/154520216,https://www.inaturalist.org/observations/151548788 | https://www.inaturalist.org/observations/154520216,,,https://www.inaturalist.org/observations/151548788,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44263,CAND3769,Quercus stellata,,Striatoandricus aciculatus,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/117205541 | https://www.inaturalist.org/observations/158159214,https://www.inaturalist.org/observations/117205541 | https://www.inaturalist.org/observations/158159214,,,https://www.inaturalist.org/observations/117205541,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44654,CAND3790,Ranunculus,,Phyciodes phaon,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/5178012,https://www.inaturalist.org/observations/5178012,,,https://www.inaturalist.org/observations/5178012,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44655,CAND3790,Ranunculus,,Phyciodes tharos,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/5219889,https://www.inaturalist.org/observations/5219889,,,https://www.inaturalist.org/observations/5219889,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44667,CAND3799,Ranunculus sardous,,Toxomerus marginatus,,Flower flies & other flies,Diptera,Syrphidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/5002558,https://www.inaturalist.org/observations/5002558,,,https://www.inaturalist.org/observations/5002558,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44692,CAND3802,Rapistrum rugosum,,Diabrotica balteata,,Beetles,Coleoptera,Chrysomelidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/8892957,https://www.inaturalist.org/observations/8892957,,,https://www.inaturalist.org/observations/8892957,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44694,CAND3802,Rapistrum rugosum,,Diabrotica undecimpunctata,,Beetles,Coleoptera,Chrysomelidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/9884712,https://www.inaturalist.org/observations/9884712,,,https://www.inaturalist.org/observations/9884712,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44696,CAND3802,Rapistrum rugosum,,Abaeis nicippe,,Butterflies & moths,Lepidoptera,Pieridae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/9221808,https://www.inaturalist.org/observations/9221808,,,https://www.inaturalist.org/observations/9221808,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44698,CAND3802,Rapistrum rugosum,,Alypia octomaculata,,Butterflies & moths,Lepidoptera,Noctuidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/22391149,https://www.inaturalist.org/observations/22391149,,,https://www.inaturalist.org/observations/22391149,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44700,CAND3802,Rapistrum rugosum,,Anthocharis midea,,Butterflies & moths,Lepidoptera,Pieridae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/2773170,https://www.inaturalist.org/observations/2773170,,,https://www.inaturalist.org/observations/2773170,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44702,CAND3802,Rapistrum rugosum,,Atteva punctella,,Butterflies & moths,Lepidoptera,Attevidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21887106,https://www.inaturalist.org/observations/21887106,,,https://www.inaturalist.org/observations/21887106,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44704,CAND3802,Rapistrum rugosum,,Colias eurytheme,,Butterflies & moths,Lepidoptera,Pieridae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21193409 | https://www.inaturalist.org/observations/9003705 | https://www.inaturalist.org/observations/9104307 | https://www.inaturalist.org/observations/9222693,https://www.inaturalist.org/observations/21193409 | https://www.inaturalist.org/observations/9003705 | https://www.inaturalist.org/observations/9104307 | https://www.inaturalist.org/observations/9222693,,,https://www.inaturalist.org/observations/21193409,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44708,CAND3802,Rapistrum rugosum,,Danaus plexippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/151449219,https://www.inaturalist.org/observations/151449219,,,https://www.inaturalist.org/observations/151449219,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
